(AEP, EXP1)
(EXP1, REXP3)
(REXP3, FMAI2)
(FMAI2, LFC2)
(LFC2, IKEA1)
(IKEA1, MARS1)
(MARS1, LFC4)
(LFC4, FMAI4)
(FMAI4, PTLS3)
(PTLS3, SMAT2)
(SMAT2, MATM3)
(MATM3, PDZ2)
(PDZ2, GODH4)
(GODH4, PQBT4)
(PQBT4, MATC2)
(MATC2, CRV2)
(CRV2, DNAP4)
(DNAP4, ESGZ2)
(ESGZ2, PREA2)
(PREA2, QSEC2)
(QSEC2, HSPH2)
(HSPH2, AZC2)
(AZC2, RAEP4)
(RAEP4, RBSS2)
(RBSS2, SDP2)
(SDP2, MRS2)
(MRS2, CMS4)
(CMS4, BCM5)
(BCM5, BS2)
(BS2, PRG2)
(PRG2, PAL5)
(PAL5, HSA1)
(HSA1, CORD3)
(AAL4, TRD1)
(TRD1, GCRT1)
(GCRT1, PRR1)
(PRR1, FIG)
(FIG, CVA1)
(CVA1, HML1)
(HML1, BVBR2)
(BVBR2, BCM3)
(BCM3, GRC1)
(GRC1, CSBV)
(CSBV, SDP1)
(SDP1, ABSS1)
(ABSS1, SJBC1)
(SJBC1, SJB1)
(SJB1, ABM1)
(ABM1, BRP1)
(BRP1, BRV3)
(BRV3, FTM2)
(FTM2, ABVT1)
(ABVT1, LGO4)
(LGO4, RCRT2)
(RCRT2, LNEV2)
(LNEV2, NEVG)
(NEVG, MLH3)
(MLH3, JNN2)
(JNN2, CRTO4)
(CRTO4, PING3)
(PING3, PORI2)
(PORI2, PASS1)
(MPL9, RALG)
(RALG, CAZ)
(CAZ, SCR4)
(SCR4, MAV1)
(MAV1, AANT3)
(AANT3, DCVT1)
(DCVT1, EDRG1)
(EDRG1, CRJ1)
(CRJ1, FSTO1)
(FSTO1, FALC)
(FALC, CRT2)
(CRT2, ESCL)
(ESCL, SR2)
(SR2, TPT1)
(TPT1, TMEI1)
(TMEI1, AAS1)
(AAS1, VNEM1)
(VNEM1, MRDR1)
(MRDR1, PCAR1)
(PCAR1, PDEH1)
(PDEH1, TCRZ1)
(TCRZ1, PTLH)
(PTLH, OLB1)
(OLB1, ASOT3)
(ASOT3, DAC1)
(DAC1, CV1)
(CV1, ACV)
(MPL1, CONS1)
(CONS1, CVLO1)
(CVLO1, IPRN1)
(IPRN1, ISEP3)
(ISEP3, ISEP1)
(ISEP1, IB3)
(IB3, ST3)
(ST3, IPO4)
(IPO4, HSJ7)
(HSJ7, RCA)
(RCA, FEL1)
(FEL1, ART5)
(ART5, SCAB1)
(SCAB1, JFPD1)
(JFPD1, PDB1)
(PDB1, PDCM1)
(PDCM1, CUTM1)
(CUTM1, TEIB1)
(TEIB1, BOIM1)
(BOIM1, CMEI1)
(CMEI1, RPAC1)
(RPAC1, PRD1)
(PRD1, TRM1)
(TRM1, RGLO1)
(RGLO1, PMAI1)
(PMAI1, AGR1)
(AGR1, AGR4)
(AGR4, MTD2)
(MTD2, FLO3)
(FLO3, GUFS1)
(GUFS1, PDAM1)
(PDAM1, MFP1)
(MFP1, PND3)
(PND3, ENXN3)
(ENXN3, LMG2)
(LMG2, CMGS2)
(CMGS2, CVC2)
(CVC2, PCB2)
(PCB2, RAL2)
(RAL2, SCND2)
(SCND2, MANH1)
(MANH1, MCAU4)
(MCAU4, JCT1)
(JCT1, QNV1)
(QNV1, DMAN1)
(DMAN1, SOUT1)
(SOUT1, OUTE1)
(OUTE1, TMQ1)
(TMQ1, VRM1)
(VRM1, ANTZ1)
(ANTZ1, PLC1)
(PLC1, AMRQ3)
(AMRQ3, ALT1)
(ALT1, MAIE2)
(MAIE2, SBO1)
(SBO1, MAIA)
(MAIA, VBR2)
(VBR2, JZOO1)
(JZOO1, MAIZ)
(BLRB2, BLFZ1)
(BLFZ1, JN3)
(JN3, PRR1)
(PRR1, FIG)
(FIG, CVA1)
(CVA1, HML1)
(HML1, BVBR2)
(BVBR2, BCM1)
(BCM1, AGM1)
(AGM1, ACRD1)
(ACRD1, BSS1)
(BSS1, FOCO1)
(FOCO1, PINM1)
(PINM1, SRV3)
(SRV3, PNV2)
(PNV2, FTM4)
(FTM4, LGO2)
(LGO2, PRCD3)
(PRCD3, NEV2)
(NEV2, MAL2)
(MAL2, CQ5)
(CQ5, PCID3)
(PCID3, PCID1)
(PCID1, SAR1)
(SAR1, AVM1)
(AVM1, MTSP1)
(MTSP1, GODH5)
(GODH5, LOTA1)
(LOTA1, SP1)
(SP1, MATM6)
(BS5, BCM2)
(BCM2, GRC1)
(GRC1, CVI4)
(CVI4, NAT2)
(NAT2, BVLH3)
(BVLH3, SVP2)
(SVP2, VFM3)
(VFM3, VFM1)
(VFM1, CPL1)
(CPL1, LGCL1)
(LGCL1, UFP1)
(UFP1, IPRN1)
(IPRN1, ISEP3)
(ISEP3, ESS1)
(ESS1, PUNV)
(PUNV, FEP2)
(FEP2, FEUP1)
(FEUP1, ESED1)
(ESED1, ASP3)
(ASP3, ENX1)
(ENX1, ARS4)
(ARS4, VRZL1)
(VRZL1, RBD1)
(RBD1, ENV)
(ENV, CTN1)
(CTN1, SST1)
(SST1, BZ1)
(BZ1, RTE3)
(RTE3, RTE2)
(RTE2, PERL2)
(PERL2, LOUR4)
(LOUR4, PCNS)
(PCNS, CSRT3)
(CSRT3, DCS3)
(DCS3, SCAL1)
(SCAL1, CHV1)
(CHV1, CVN1)
(CVN1, SSB1)
(SSB1, SAM1)
(SAM1, ESRT1)
(ESRT1, RTES1)
(AL2, TRD6)
(TRD6, PRFL)
(PRFL, GGF)
(GGF, CMO)
(CMO, HSA5)
(HSA5, PAL3)
(PAL3, PRG1)
(PRG1, BS1)
(BS1, BCM3)
(BCM3, GRC1)
(GRC1, CSBV)
(CSBV, SDP1)
(SDP1, ABSS1)
(ABSS1, SJBC1)
(SJBC1, SJB1)
(SJB1, IRM1)
(IRM1, CRM1)
(CRM1, BRRM1)
(BRRM1, CSR1)
(CSR1, BRCP1)
(BRCP1, ANTG1)
(ANTG1, LDD2)
(LDD2, BFTM3)
(BFTM3, PDVD5)
(PDVD5, LDSM1)
(LDSM1, CSA3)
(CSA3, MF1)
(MF1, VLN1)
(VLN1, ALCF1)
(ALCF1, ALD1)
(AL3, SBNT2)
(SBNT2, LPDZ)
(LPDZ, BTLH5)
(BTLH5, ESPL1)
(ESPL1, QSPL1)
(QSPL1, JMRR1)
(JMRR1, GENT2)
(GENT2, TRBG1)
(TRBG1, LGAV3)
(LGAV3, BRRS)
(BRRS, TCVC)
(TCVC, ALPR1)
(ALPR1, VDV2)
(VDV2, SRRS1)
(SRRS1, CSSR1)
(CSSR1, LGET1)
(LGET1, SO1)
(SO1, CCC3)
(CCC3, CRVL1)
(CRVL1, RTP3)
(RTP3, EBSR1)
(EBSR1, SRD1)
(SRD1, EMZ1)
(EMZ1, HSS1)
(HSS1, MV1)
(AAL9, SBNT2)
(SBNT2, LPDZ)
(LPDZ, BTLH6)
(BTLH6, SLZ1)
(SLZ1, DT2)
(DT2, PRDR2)
(PRDR2, HER1)
(HER1, CSS2)
(CSS2, CMP4)
(CMP4, NDA1)
(NDA1, EDP1)
(EDP1, FRX3)
(FRX3, RSH)
(RSH, SP3)
(SP3, MERL)
(MERL, VML)
(VML, LGT1)
(LGT1, AZV3)
(AZV3, BLGT1)
(BLGT1, PQO1)
(PQO1, LGTN1)
(LGTN1, CPTO1)
(CPTO1, PREG1)
(PREG1, ESCL)
(ESCL, SR1)
(SR1, TPT2)
(TPT2, EQ6)
(EQ6, VLC2)
(VLC2, PQN2)
(PQN2, PQN3)
(BSEE2, CTV2)
(CTV2, QTL2)
(QTL2, AV2)
(AV2, RSR2)
(RSR2, JAZ)
(JAZ, VIS4)
(VIS4, VIS1)
(VIS1, VIS5)
(VIS5, JPAZ2)
(JPAZ2, RM4)
(RM4, PREL2)
(PREL2, URBP4)
(URBP4, URBP2)
(URBP2, PREL5)
(PREL5, FR2)
(FR2, SOCR)
(SOCR, CVI5)
(CVI5, NAT2)
(NAT2, BVLH3)
(BVLH3, SVP2)
(SVP2, VFM3)
(VFM3, ACN1)
(ACN1, CONS2)
(CONS2, FG2)
(FG2, MPL11)
(MPL11, RALG)
(RALG, DAM)
(DAM, MTT2)
(MTT2, MOR3)
(MOR3, MRD)
(MRD, C24A2)
(C24A2, BFM2)
(BFM2, PCC1)
(PCC1, CMP1)
(GATS2, RPPC2)
(RPPC2, RBHR2)
(RBHR2, RFER2)
(RFER2, LMBG2)
(LMBG2, PCRR2)
(PCRR2, LMB2)
(LMB2, ABL2)
(ABL2, RBO2)
(RBO2, RGDU1)
(RGDU1, RDAG2)
(RDAG2, MP2)
(MP2, MN2)
(MN2, GUIF2)
(GUIF2, PSSM2)
(PSSM2, TPM2)
(TPM2, FTCC6)
(FTCC6, RLG4)
(RLG4, VGM4)
(VGM4, CSSH3)
(CSSH3, LND2)
(LND2, QCM4)
(QCM4, RSR4)
(RSR4, SRP4)
(SRP4, CIRC5)
(CIRC5, JAZ2)
(JAZ2, VIS5)
(VIS5, VIS1)
(VIS1, IMTT2)
(IMTT2, MPAZ6)
(MPAZ6, MPAZ2)
(MPAZ2, MPAZ1)
(MPAZ1, EFRD1)
(EFRD1, CRM2)
(CRM2, IRM2)
(IRM2, SJB2)
(SJB2, PINM6)
(PINM6, FOCO3)
(FOCO3, BSS2)
(BSS2, ACRD2)
(ACRD2, AGM2)
(AGM2, BVCM3)
(BVCM3, BCM3)
(BCM3, CMS6)
(AL1, TRD6)
(TRD6, PRFL)
(PRFL, GGF)
(GGF, CMO)
(CMO, HSA5)
(HSA5, PAL3)
(PAL3, PRG1)
(PRG1, BS1)
(BS1, BCM1)
(BCM1, AGM1)
(AGM1, ACRD1)
(ACRD1, BSS1)
(BSS1, FOCO1)
(FOCO1, PINM1)
(PINM1, SRV3)
(SRV3, PNV2)
(PNV2, FTM1)
(FTM1, BRV1)
(BRV1, LDD1)
(LDD1, PRO1)
(PRO1, EZC1)
(EZC1, MPAZ5)
(MPAZ5, IMTT1)
(IMTT1, VIS5)
(VIS5, VIS3)
(HSJ2, RCA)
(RCA, FEL1)
(FEL1, CVD1)
(CVD1, ISCP1)
(ISCP1, DRB1)
(DRB1, OG1)
(OG1, MOD1)
(MOD1, SMM4)
(SMM4, LARJ1)
(LARJ1, THB1)
(THB1, LNC1)
(LNC1, PRD3)
(PRD3, RGLE2)
(RGLE2, GGC2)
(GGC2, FMGO3)
(FMGO3, AS1)
(AS1, RMOS1)
(RMOS1, AST1)
(AST1, CRG1)
(CRG1, LVDR1)
(LVDR1, JLD2)
(JLD2, MEIL1)
(MEIL1, MRT1)
(MRT1, GAN1)
(GAN1, CML1)
(CML1, MSHP3)
(MSHP3, RIGR1)
(RIGR1, ERMI1)
(ERMI1, ERM2)
(ERM2, ERM4)
(ERM4, VASG2)
(VASG2, RTEL2)
(RTEL2, SA4)
(SA4, QCH2)
(QCH2, FMGC1)
(FMGC1, CHAO1)
(CHAO1, MCST2)
(MCST2, 9AG1)
(9AG1, COVN2)
(COVN2, FND2)
(FND2, 4CAM3)
(4CAM3, TAZ2)
(TAZ2, FS1)
(FS1, ASRR3)
(ASRR3, RCMB1)
(RCMB1, FTSR1)
(FTSR1, CFER1)
(CFER1, 25AB1)
(25AB1, PAV1)
(PAV1, CLVR1)
(CLVR1, CMV)
(CMV, VALC1)
(VALC1, PDR1)
(PDR1, PRS3)
(PRS3, FTMR3)
(FTMR3, EMDN1)
(EMDN1, PRA1)
(PRA1, JLS1)
(JLS1, VLG5)
(HSJ1, ASP3)
(ASP3, ENX1)
(ENX1, ARSM1)
(ARSM1, ARSF3)
(ARSF3, HUMB1)
(HUMB1, TNG1)
(TNG1, PIV1)
(PIV1, GLV1)
(GLV1, SGMC1)
(SGMC1, DDN1)
(DDN1, 5OUT1)
(5OUT1, DCPF1)
(DCPF1, SRG1)
(SRG1, FMGO1)
(FMGO1, GGC1)
(GGC1, RGLE1)
(RGLE1, PRD1)
(PRD1, TRM1)
(TRM1, RGLO1)
(RGLO1, PMAI1)
(PMAI1, AGR1)
(AGR1, VESS1)
(VESS1, RARR1)
(RARR1, RCNH1)
(RCNH1, CSAD1)
(CSAD1, TESC1)
(TESC1, IGMI1)
(IGMI1, ARRG1)
(ARRG1, QULH1)
(QULH1, ARRV1)
(ARRV1, PISA1)
(PISA1, RCTL1)
(RCTL1, ARDG1)
(ARDG1, PHIP1)
(PHIP1, SAMP1)
(SAMP1, TSL1)
(TSL1, TVG1)
(TVG1, RLC2)
(RLC2, RGFT2)
(RGFT2, RIGR1)
(RIGR1, ERMI1)
(ERMI1, ERM2)
(HSJ11, IPO5)
(IPO5, ST2)
(ST2, AML3)
(AML3, TLHO1)
(TLHO1, FLOS1)
(FLOS1, SMMM1)
(SMMM1, SMM1)
(SMM1, SM5)
(SM5, VLR5)
(VLR5, PDV3)
(PDV3, MOIN3)
(MOIN3, MAIN3)
(MAIN3, ART7)
(ART7, QRS1)
(QRS1, RMST3)
(RMST3, TMPR1)
(TMPR1, LGCP1)
(LGCP1, CCRN1)
(CCRN1, CEMT1)
(CEMT1, MTLB1)
(MTLB1, LION1)
(LION1, EZC3)
(EZC3, GSUL2)
(GSUL2, EPC1)
(EPC1, DBT1)
(DBT1, CUS3)
(CUS3, CUSF1)
(CUSF1, RGT1)
(RGT1, CRMT1)
(CRMT1, CSTM1)
(CSTM1, MP3)
(MP3, 1SGZ1)
(1SGZ1, TPM1)
(TPM1, PSSM1)
(PSSM1, GUIF1)
(GUIF1, TOR1)
(TOR1, SARI1)
(SARI1, MTCT1)
(MTCT1, PAUS1)
(PAUS1, LIN1)
(LIN1, RGDI5)
(RGDI5, SDMC4)
(SDMC4, SER2)
(SER2, HMT1)
(HMT1, GOA1)
(GOA1, ALFC1)
(ALFC1, MATI)
(MATI, SMAT3)
(SMAT3, SP4)
(SP4, MATM6)
(TRD5, AAL1)
(AAL1, GGF1)
(GGF1, CMO4)
(CMO4, OLIV)
(OLIV, MRL)
(MRL, PRR1)
(PRR1, LAPA1)
(LAPA1, HSM3)
(HSM3, CONS3)
(CONS3, VFM7)
(VFM7, CSP1)
(CSP1, ADA4)
(ADA4, CI31)
(CI31, CAM1)
(CAM1, BRRG1)
(BRRG1, CPSF1)
(CPSF1, BRA1)
(BRA1, STLZ2)
(STLZ2, ASP1)
(ASP1, BRSL)
(HSJ6, ESED2)
(ESED2, FEUP2)
(FEUP2, FEP1)
(FEP1, MLAR2)
(MLAR2, OUTE4)
(OUTE4, SAL4)
(SAL4, VDAM)
(VDAM, CCBR)
(CCBR, SVT2)
(SVT2, DC1)
(DC1, IANT2)
(IANT2, MAV2)
(MAV2, SCRP6)
(SCRP6, ESR2)
(ESR2, BL2)
(BL2, STP)
(STP, MRD)
(MRD, C24A3)
(C24A3, DJOA4)
(DJOA4, BLM)
(BLM, MCBL)
(MCBL, PRDJ1)
(PRDJ1, PRFL)
(PRFL, GGF1)
(GGF1, CMO)
(CMO, HSA3)
(HSA3, MATR1)
(MATR1, TRH1)
(TRH1, CVA2)
(CVA2, CMIC1)
(CMIC1, CZV1)
(CZV1, QTAM1)
(QTAM1, CVI1)
(CVI1, HPRL1)
(HPRL1, CI21)
(CI21, PPR1)
(PPR1, LARZ)
(LARZ, STLZ1)
(STLZ1, BRA4)
(BRA4, MIS3)
(MIS3, TLHR2)
(TLHR2, AVTE1)
(AVTE1, ISEP1)
(ISEP1, IB3)
(IB3, ST3)
(ST3, IPO4)
(IPO4, HSJ6)
(HSJ4, RCA)
(RCA, FEL1)
(FEL1, CVD1)
(CVD1, ISCP1)
(ISCP1, DRB1)
(DRB1, OG1)
(OG1, RCT1)
(RCT1, AR1)
(AR1, LARJ2)
(LARJ2, SMM5)
(SMM5, GFR2)
(GFR2, PDV2)
(PDV2, PCTV2)
(PCTV2, PCT4)
(PCT4, VN2)
(VN2, CSX2)
(CSX2, PLG3)
(PLG3, FGTR2)
(FGTR2, STA2)
(STA2, AP2)
(AP2, RNSG2)
(RNSG2, QCM1)
(QCM1, SHRM2)
(SHRM2, SRHR)
(SRHR, CARR2)
(CARR2, PJGL2)
(PJGL2, SRHH2)
(SRHH2, AZC1)
(AZC1, HSPH1)
(HSPH1, QSEC1)
(QSEC1, PREA1)
(PREA1, ESGZ1)
(ESGZ1, DNAP3)
(DNAP3, CRV1)
(CRV1, MATC1)
(MATC1, GOA1)
(GOA1, ALFC1)
(ALFC1, ALVC)
(ALVC, BRTC1)
(BRTC1, GODH5)
(GODH5, LOTA1)
(LOTA1, SP1)
(SP1, MATM6)
(CMO3, CLRG)
(CLRG, PRL8)
(PRL8, BTLH4)
(BTLH4, BGND)
(BGND, BTLH7)
(BTLH7, SCAT2)
(SCAT2, PRDJ)
(PRDJ, AAL)
(AAL, PRFL)
(PRFL, GGF1)
(GGF1, CMO3)
(CMO3, CLRG)
(CLRG, PRL8)
(PRL8, BTLH4)
(BTLH4, BGND)
(BGND, BTLH7)
(BTLH7, SCAT2)
(SCAT2, PRDJ)
(PRDJ, AAL)
(AAL, PRFL)
(PRFL, GGF1)
(GGF1, CMO3)
(NSHP, RAEP3)
(RAEP3, PREC2)
(PREC2, AZC3)
(AZC3, HMGL5)
(HMGL5, LDSM2)
(LDSM2, PDVD4)
(PDVD4, IGAL2)
(IGAL2, BARO2)
(BARO2, PRCD2)
(PRCD2, LGO3)
(LGO3, FTM5)
(FTM5, ABVT1)
(ABVT1, LGO4)
(LGO4, CREI2)
(CREI2, PFOZ2)
(PFOZ2, JRC3)
(JRC3, BPTL2)
(BPTL2, INSA2)
(INSA2, CMPT2)
(CMPT2, PT2)
(PT2, PJUV2)
(PJUV2, PGM2)
(PGM2, FLU1)
(FLU1, STC2)
(STC2, ALX2)
(ALX2, LRD2)
(LRD2, JB2)
(JB2, CART2)
(CART2, GRJ)
(GRJ, AGM2)
(AGM2, BVCM3)
(BVCM3, BCM3)
(BCM3, CMS6)
(CQ10, TIM2)
(TIM2, PCV2)
(PCV2, FCH2)
(FCH2, MLH3)
(MLH3, JNN2)
(JNN2, CRTO4)
(CRTO4, LIEG2)
(LIEG2, DIU1)
(DIU1, MFZ2)
(MFZ2, PRI4)
(PRI4, PVC2)
(PVC2, JBR2)
(JBR2, SRVM2)
(SRVM2, SRV2)
(SRV2, GC12)
(GC12, PINM3)
(PINM3, FOCO3)
(FOCO3, BSS2)
(BSS2, ACRD2)
(ACRD2, AGM2)
(AGM2, BVCM3)
(BVCM3, BCM2)
(BCM2, GRC1)
(GRC1, OLM)
(OLM, MRR2)
(MRR2, MTCV)
(MTCV, CTP)
(CTP, AQL2)
(AQL2, FG2)
(FG2, MPL11)
(MPL11, MPL3)
(CORD4, PRL8)
(PRL8, PRDJ2)
(PRDJ2, SCAT3)
(SCAT3, PDR)
(PDR, C24A1)
(C24A1, NAVE1)
(NAVE1, BL4)
(BL4, ESR1)
(ESR1, SCRP5)
(SCRP5, MAV1)
(MAV1, ANT1)
(ANT1, RC1)
(RC1, BRCC1)
(BRCC1, STJ1)
(STJ1, RGSM1)
(RGSM1, ROTA2)
(ROTA2, ARS5)
(ARS5, ENX2)
(ENX2, ASP4)
(ASP4, HSJ10)
(HSJ10, IPO4)
(IPO4, HSJ8)
(HSJ9, ASP3)
(ASP3, ENX1)
(ENX1, ARS4)
(ARS4, VRZL1)
(VRZL1, RBD1)
(RBD1, RNH1)
(RNH1, PQN1)
(PQN1, VLC1)
(VLC1, FBC1)
(FBC1, SRGB1)
(SRGB1, SR2)
(SR2, TPT1)
(TPT1, SCT1)
(SCT1, STBX1)
(STBX1, OTH1)
(OTH1, INFS1)
(INFS1, ASOT1)
(ASOT1, DAC1)
(DAC1, CV1)
(CV1, CB1)
(CB1, VARZ1)
(VARZ1, STO1)
(STO1, STCZ1)
(STCZ1, STE1)
(STE1, ESTV1)
(ESTV1, BRR1)
(BRR1, ATSR1)
(ATSR1, BV1)
(BV1, C301)
(C301, BH1)
(BH1, COVH1)
(COVH1, RF1)
(RF1, SPC1)
(SPC1, PSL1)
(PSL1, SPC2)
(RTES2, ESRT2)
(ESRT2, SAM2)
(SAM2, SSB2)
(SSB2, CVN2)
(CVN2, CHV2)
(CHV2, SCAL4)
(SCAL4, DCS4)
(DCS4, CSRT4)
(CSRT4, IGRT2)
(IGRT2, IGRT1)
(IGRT1, LOUR3)
(LOUR3, PERL1)
(PERL1, RTE1)
(RTE1, RTE4)
(RTE4, BZ2)
(BZ2, SST2)
(SST2, CTN2)
(CTN2, ENV2)
(ENV2, RBD2)
(RBD2, VRZL2)
(VRZL2, ARSR1)
(ARSR1, ARS5)
(ARS5, ENX2)
(ENX2, ASP4)
(ASP4, HSJ11)
(HSJ11, IPO2)
(IPO2, CSJ4)
(CSJ4, ISEP4)
(ISEP4, ALVT2)
(ALVT2, UFP2)
(UFP2, IPRN2)
(IPRN2, LGCL2)
(LGCL2, CPL)
(CPL, VFM2)
(VFM2, SVP1)
(SVP1, BVLH1)
(BVLH1, NAT1)
(NAT1, CVI6)
(CVI6, CSBV1)
(CSBV1, MRS2)
(MRS2, CMS5)
(CMS5, BCM5)
(BCM5, BS5)
(MATM2, SP2)
(SP2, LOTA2)
(LOTA2, GODH6)
(GODH6, MTSP2)
(MTSP2, SAR2)
(SAR2, PCID2)
(PCID2, ETRP2)
(ETRP2, CQ8)
(CQ8, TIM2)
(TIM2, HMLM2)
(HMLM2, MLH2)
(MLH2, CRTO2)
(CRTO2, PGON2)
(PGON2, PING3)
(PING3, PORI4)
(PORI4, PASS4)
(PASS4, IFOZ2)
(IFOZ2, CNT1)
(CNT1, DL1)
(DL1, FLU3)
(FLU3, CRVH1)
(CRVH1, OURO2)
(OURO2, ENCO2)
(ENCO2, PARR1)
(PARR1, BIC2)
(BIC2, MCE2)
(MCE2, MON2)
(MON2, ALFG2)
(ALFG2, MRG2)
(MRG2, RBRI2)
(RBRI2, MS1)
(MS1, SBNT3)
(SBNT3, SDB5)
(SDB5, PRL1)
(BS6, BVCT1)
(BVCT1, CZV3)
(CZV3, RA1)
(RA1, MRR1)
(MRR1, MTCV)
(MTCV, CTP)
(CTP, AQL2)
(AQL2, FG2)
(FG2, MPL11)
(MPL11, RALG)
(RALG, CAZ)
(CAZ, SCR4)
(SCR4, MAV1)
(MAV1, ANT1)
(ANT1, FMAG)
(FMAG, FTC1)
(FTC1, BCNT)
(BCNT, CNTM)
(CNTM, CRT1)
(CRT1, BMAF1)
(BMAF1, SRC1)
(SRC1, NVT)
(NVT, SRGB1)
(VLG5, JLS2)
(JLS2, PRA2)
(PRA2, EMDN2)
(EMDN2, FTMR4)
(FTMR4, PRS4)
(PRS4, PDR2)
(PDR2, VALC2)
(VALC2, CLVR2)
(CLVR2, PAV2)
(PAV2, RTNM)
(RTNM, 25AB2)
(25AB2, CFER2)
(CFER2, FTSR4)
(FTSR4, RCMB2)
(RCMB2, ASRR2)
(ASRR2, FS2)
(FS2, TAZ1)
(TAZ1, 4CAM4)
(4CAM4, FND1)
(FND1, COVN1)
(COVN1, 9AG2)
(9AG2, MCST1)
(MCST1, CHAO2)
(CHAO2, FMGC2)
(FMGC2, QCH1)
(QCH1, SA3)
(SA3, RTEL1)
(RTEL1, VASG1)
(VASG1, ERMI2)
(ERMI2, RIGR2)
(RIGR2, MSHP4)
(MSHP4, CML2)
(CML2, GAN2)
(GAN2, MRT2)
(MRT2, MEIL2)
(MEIL2, AM2)
(AM2, LVDR2)
(LVDR2, CRG2)
(CRG2, AST2)
(AST2, RMOS2)
(RMOS2, AS2)
(AS2, FMGO4)
(FMGO4, GGC1)
(GGC1, RGLE1)
(RGLE1, PRD1)
(PRD1, LNC2)
(LNC2, THB2)
(THB2, AR2)
(AR2, RCT2)
(RCT2, OG)
(OG, DB2)
(DB2, ASPL1)
(ASPL1, IPO4)
(IPO4, HSJ2)
(MATM1, SP2)
(SP2, LOTA2)
(LOTA2, GODH6)
(GODH6, BRTC2)
(BRTC2, PQBT4)
(PQBT4, MATC2)
(MATC2, CRV2)
(CRV2, DNAP4)
(DNAP4, ESGZ2)
(ESGZ2, PREA2)
(PREA2, QSEC2)
(QSEC2, HSPH2)
(HSPH2, AZC2)
(AZC2, SRHH1)
(SRHH1, PJGL1)
(PJGL1, CARR1)
(CARR1, SRHE3)
(SRHE3, ISRH4)
(ISRH4, PAP2)
(PAP2, SHRM4)
(SHRM4, QCM2)
(QCM2, RNSG1)
(RNSG1, AP1)
(AP1, STA1)
(STA1, FGTR1)
(FGTR1, PLG4)
(PLG4, CSX1)
(CSX1, VN1)
(VN1, PCT3)
(PCT3, PCTV1)
(PCTV1, PDV1)
(PDV1, GFR1)
(GFR1, SMM6)
(SMM6, LARJ1)
(LARJ1, AR2)
(AR2, RCT2)
(RCT2, OG2)
(OG2, DRB2)
(DRB2, ISCP2)
(ISCP2, CVD2)
(CVD2, FEL2)
(FEL2, TARR2)
(TARR2, HSJ10)
(HSJ10, HSJ4)
(ALD2, PFMA2)
(PFMA2, IGAL1)
(IGAL1, PDVD3)
(PDVD3, CSA3)
(CSA3, LDSM2)
(LDSM2, PDVD4)
(PDVD4, BFTM4)
(BFTM4, LDD1)
(LDD1, ANTG2)
(ANTG2, BRCP2)
(BRCP2, CSR2)
(CSR2, BRRM2)
(BRRM2, CRM2)
(CRM2, IRM2)
(IRM2, SJB2)
(SJB2, SJBC2)
(SJBC2, ABSS2)
(ABSS2, RBSS2)
(RBSS2, SDP2)
(SDP2, MRS2)
(MRS2, CMS4)
(CMS4, BCM5)
(BCM5, BS2)
(BS2, PRG2)
(PRG2, PAL4)
(PAL4, HSA)
(HSA, CORD7)
(CORD7, AL2)
(SPC3, PSL2)
(PSL2, SPC)
(SPC, RF2)
(RF2, COVH4)
(COVH4, BH2)
(BH2, C302)
(C302, BV2)
(BV2, ATSR2)
(ATSR2, BRR2)
(BRR2, ESTV2)
(ESTV2, STE5)
(STE5, STCZ2)
(STCZ2, STO2)
(STO2, VARZ2)
(VARZ2, CB2)
(CB2, CV2)
(CV2, DAC2)
(DAC2, ASOT2)
(ASOT2, INFS2)
(INFS2, OTH2)
(OTH2, STBX2)
(STBX2, SCT2)
(SCT2, MEIR)
(MEIR, SR6)
(SR6, SR5)
(SR5, FBC2)
(FBC2, VLC2)
(VLC2, PQN2)
(PQN2, RNH2)
(RNH2, RBD2)
(RBD2, VRZL2)
(VRZL2, ARSR1)
(ARSR1, ARS5)
(ARS5, ENX2)
(ENX2, ASP4)
(ASP4, HSJ10)
(HSJ10, IPO4)
(IPO4, HSJ9)
(HSJ6, )
(IPO4, HSJ6)
(ST3, IPO4)
(IB3, ST3)
(ISEP1, IB3)
(AVTE1, ISEP1)
(TLHR2, AVTE1)
(MIS3, TLHR2)
(BRA4, MIS3)
(STLZ1, BRA4)
(LARZ, STLZ1)
(PPR1, LARZ)
(CI21, PPR1)
(HPRL1, CI21)
(CVI1, HPRL1)
(QTAM1, CVI1)
(CZV1, QTAM1)
(CMIC1, CZV1)
(CVA2, CMIC1)
(TRH1, CVA2)
(MATR1, TRH1)
(HSA3, MATR1)
(CMO, HSA3)
(GGF1, CMO)
(PRFL, GGF1)
(PRDJ1, PRFL)
(MCBL, PRDJ1)
(BLM, MCBL)
(DJOA4, BLM)
(C24A3, DJOA4)
(MRD, C24A3)
(STP, MRD)
(BL2, STP)
(ESR2, BL2)
(SCRP6, ESR2)
(MAV2, SCRP6)
(IANT2, MAV2)
(DC1, IANT2)
(SVT2, DC1)
(CCBR, SVT2)
(VDAM, CCBR)
(SAL4, VDAM)
(OUTE4, SAL4)
(MLAR2, OUTE4)
(FEP1, MLAR2)
(FEUP2, FEP1)
(ESED2, FEUP2)
(AL3, SBNT2)
(SBNT2, LPDZ)
(LPDZ, BTLH5)
(BTLH5, ESPL1)
(ESPL1, QSPL1)
